,Ecosystem,Season,Time,Year_x,H_mean,LE_mean,Rn_mean,PVeff_x,PVe_mean,Sin_x,Sout_x,Lin_x,Lout_x,Year_y,H_sd,LE_sd,Rn_sd,PVeff_y,PVe_sd,Sin_y,Sout_y,Lin_y,Lout_y
112,Desert background,Summer,08:00,2019.0,37.29783,11.599228,152.5958,0.058,0.0,442.8235,171.68666,371.5856,490.12665,0.0,17.99469877897522,8.44389567189122,4.664134790006342,0.0,0.0,10.964843170858869,4.331057240246342,9.529205100350307,7.762463903553164
113,Desert background,Summer,08:30,2019.0,49.57515,10.61634,213.18266,0.058,0.0,554.084,210.43134,373.62665,504.09668,0.0,10.301027724969385,13.550607278958436,4.5880222995365365,0.0,0.0,10.943415479143463,4.413863449714591,10.307406295482938,8.64340816153515
114,Desert background,Summer,09:00,2019.0,94.72605,11.386745,265.22827,0.058,0.0,653.16815,246.39583,376.24615,517.7902,0.0,25.732542491859714,7.624576488094121,5.484759811149995,0.0,0.0,12.748341161056507,5.012456685461376,11.323391037094641,9.909687054393201
115,Desert background,Summer,09:30,2019.0,92.30845,13.620615,312.8402,0.058,0.0,745.3073,279.89383,378.82025,531.39355,0.0,19.69116164558989,8.435384898634817,5.754300205448661,0.0,0.0,12.6973031514299,4.930137316975721,11.923360238118418,10.890950935309332
116,Desert background,Summer,10:00,2019.0,127.32732,18.586039,352.01202,0.058,0.0,824.364,309.03217,381.5852,544.905,0.0,31.87939840102933,10.718207664443149,7.024411068910426,0.0,0.0,12.804837610929305,5.204772075544517,12.429725522576447,13.120588740894553
117,Desert background,Summer,10:30,2019.0,157.60867,40.95952,377.92722,0.058,0.0,884.89087,333.92816,384.93744,557.9729,0.0,17.568371694769112,38.75622198951252,8.07568304801232,0.0,0.0,13.743548222042792,6.281689623730615,13.444694455154805,14.987163943346994
118,Desert background,Summer,11:00,2019.0,173.0025,31.907866,410.1433,0.058,0.0,946.3845,354.33017,388.47498,570.386,0.0,39.239184933790284,19.93042365967621,8.410011750348762,0.0,0.0,13.837085620744423,5.944042785808999,13.5557687083256,15.478243633816758
119,Desert background,Summer,11:30,2019.0,203.6525,36.86342,444.674,0.058,0.0,1004.50415,370.74133,391.1273,580.21606,0.0,38.60529918404799,27.803195291862618,9.509491587147036,0.0,0.0,15.63725927738352,6.514068028341077,13.049759931910302,16.411226925306256
120,Desert background,Summer,12:00,2019.0,207.65584,31.168867,456.8951,0.058,0.0,1034.31,381.78583,393.19324,588.8223,0.0,27.954187343423598,8.210422404923644,9.544863494784009,0.0,0.0,15.241299042257914,6.6620165332613706,12.818223646169862,15.757589093832562
121,Desert background,Summer,12:30,2019.0,225.8705,44.365665,441.18695,0.058,0.0,1029.7817,387.2917,394.89502,596.1981,0.0,27.018691991414507,19.737978508429688,8.081660792129718,0.0,0.0,12.221971434040888,5.733980160131868,12.23684031785931,15.624718363739008
122,Desert background,Summer,13:00,2019.0,215.63066,41.461582,424.68753,0.058,0.0,1018.4817,386.03168,395.37485,603.1373,0.0,38.53579431679203,24.467494916011724,7.358161148130027,0.0,0.0,7.958959485949274,3.5779614477627177,11.7508363722116,14.737471654605582
123,Desert background,Summer,13:30,2019.0,238.51317,35.351265,418.47522,0.058,0.0,1007.5755,378.38217,395.58774,606.30585,0.0,32.61112610217494,5.277538004225725,9.958451323636536,0.0,0.0,10.059754539397442,4.082720210894068,12.904795435178807,15.723772036463979
124,Desert background,Summer,14:00,2019.0,225.87083,41.0463,404.4891,0.058,0.0,981.45465,365.56683,397.1883,608.587,0.0,56.916265179418936,33.66313411799469,10.207534420091068,0.0,0.0,14.923073621982931,5.42307789598028,14.744512510762968,15.412940413069167
125,Desert background,Summer,14:30,2019.0,212.49417,21.199766,365.37778,0.058,0.0,921.2117,346.5255,398.4572,607.76556,0.0,68.67424702863534,11.455574362295337,9.481034764057004,0.0,0.0,14.949937772691118,5.606129037326287,14.993596969342228,14.526520044611406
126,Desert background,Summer,15:00,2019.0,217.77684,21.83394,319.76416,0.058,0.0,848.48566,322.14984,399.24765,605.81934,0.0,32.33980837070048,12.8429851563635,10.508339908893861,0.0,0.0,14.018850385119851,5.3099994976277625,13.906721320314443,14.342958677993494
127,Desert background,Summer,15:30,2019.0,193.65933,23.019434,287.4464,0.058,0.0,779.8178,292.526,400.7918,600.6372,0.0,43.15314967066189,8.455195478079697,12.774911368344908,0.0,0.0,15.60491370142237,5.62899850350148,12.611244623819445,15.442795320081478
128,Desert background,Summer,16:00,2019.0,175.6575,30.191435,249.34695,0.058,0.0,699.902,258.86417,402.21866,593.90955,0.0,27.140101815169658,34.93054547865553,9.284328887930709,0.0,0.0,11.08898078921857,3.9808916340377047,11.61552951121975,13.38434641319031
129,Desert background,Summer,16:30,2019.0,145.38884,9.548734,200.01591,0.058,0.0,601.7313,220.33682,403.28284,584.66144,0.0,45.70235032962624,3.084980839451573,11.863157217909567,0.0,0.0,17.033189575215573,6.11152271851948,12.398448338587245,13.757942394034767
130,Desert background,Summer,17:00,2019.0,115.41558,12.258631,145.50816,0.058,0.0,497.3025,180.7685,402.4185,573.44434,0.0,29.7185385438119,22.323892829288887,11.292260351342353,0.0,0.0,17.581460991826695,6.001475914390614,12.499008633933444,12.931571301933804
131,Desert background,Summer,17:30,2019.0,106.61575,5.4072685,84.771904,0.058,0.0,382.588,137.596,402.2571,562.47723,0.0,28.478881310571232,8.046071901864318,10.86988118403028,0.0,0.0,15.462274688585813,5.147203287265169,12.277922176568218,13.024407080470418
132,Desert background,Summer,18:00,2019.0,75.8978,-4.422462,23.716257,0.058,0.0,265.52332,93.184166,402.94043,551.56335,0.0,11.709133864027075,24.1764288615328,10.632920280306651,0.0,0.0,15.874461540700722,4.8267657887704685,11.791561996337094,12.338389407972683
133,Desert background,Summer,18:30,2019.0,53.575184,9.311742,-37.29243,0.058,0.0,139.30453,41.380184,405.53537,540.75214,0.0,13.119439971953982,7.836146119195704,22.672410766147856,0.0,0.0,13.650211667017983,13.854459797653108,14.487313482768094,10.216403561907489
134,Desert background,Summer,19:00,2019.0,16.229847,-7.6770563,-98.08927,0.058,0.0,31.687645,8.386487,406.4394,527.82983,0.0,30.306295476971176,7.585088563125481,26.4758634086255,0.0,0.0,22.555967697390876,2.3065937906118927,16.210914454960818,9.91869736327395
135,Desert background,Summer,19:30,2019.0,5.380934,-8.834226,-111.91587,0.05800000000000001,0.0,2.51807,1.732888,407.29,519.9911,0.0,15.167343584810995,8.208279915041409,7.758399706200281,0.0,0.0,0.46762035483112546,0.16887521081111845,15.901744283216049,10.007703652755923
136,Desert background,Summer,20:00,2019.0,-8.132629,-1.938925,-106.15175,0.05800000000000001,0.0,0.0,0.0068143765,408.0592,514.2041,0.0,14.61534627283014,20.249914830057623,6.600258165707672,0.0,0.0,0.0,0.009345780569496963,15.586193564012715,9.796906263299276
137,Desert background,Summer,20:30,2019.0,3.3339386,-3.5538526,-97.28986,0.058,0.0,0.0,0.05626723,411.01382,508.24744,0.0,35.999111160589706,1.5764550566673279,5.154073160652133,0.0,0.0,0.0,0.07650889480744347,10.403113486987062,8.095221320666111
138,Desert background,Summer,21:00,2019.0,-7.1529818,-3.8240576,-93.381935,0.058,0.0,0.0,0.074179366,409.3825,502.69025,0.0,22.15947910078833,1.0360450744628906,6.1871793292804576,0.0,0.0,0.0,0.08737453873449218,10.280015645082383,7.956391340373391
139,Desert background,Summer,21:30,2019.0,-10.794507,16.84329,-91.928474,0.058,0.0,0.0,0.025567316,405.2325,497.1354,0.0,12.064109685252088,24.81909291122803,4.1793383339141394,0.0,0.0,0.0,0.03800729925180354,9.105475611638434,7.704451221360739
140,Desert background,Summer,22:00,2019.0,-7.5735464,-6.5747137,-90.56011,0.058,0.0,0.0,0.00650129,402.35666,492.91028,0.0,12.640571728794825,5.1023436760106495,5.077722771795772,0.0,0.0,0.0,0.013861383145326972,10.668702883611758,7.858820389201765
141,Desert background,Summer,22:30,2019.0,-10.090493,2.4596918,-89.335236,0.058,0.0,0.0,0.0025883666,399.75534,489.08798,0.0,7.5674642113139505,9.154674523399066,4.293556570918512,0.0,0.0,0.0,0.00634017749597166,10.366943828060307,7.962655214685704
142,Desert background,Summer,23:00,2019.0,-9.624607,-2.3880234,-88.509514,0.058,0.0,0.0,0.00405997,396.86633,485.3718,0.0,14.019950774228537,4.416262741023029,3.7258965963637363,0.0,0.0,0.0,0.007224774531749613,10.271131489348466,8.24172700222471
143,Desert background,Summer,23:30,2019.0,-13.000809,-4.0873117,-87.72727,0.058,0.0,0.0,0.00027656925,394.23166,481.95868,0.0,6.732033187561235,0.5175960139307768,3.30666368984929,0.0,0.0,0.0,0.0006472583883752087,9.167736597486662,7.853825080757949
144,PV field,Autumn,00:00,2018.0,-33.604824,-1.7006847,-126.89952,0.058,0.0,0.0,0.06112992,344.16388,472.27454,0.0,19.803281457823815,2.052832807167232,14.001208375444419,0.0,0.0,0.0,0.16706927755101836,24.59563340217574,12.674228689572283
145,PV field,Autumn,00:30,2018.0,-22.34478,-1.2987381,-126.8896,0.058,0.0,0.0,0.061514817,343.65988,471.5206,0.0,16.67956364310844,1.5407089870862853,13.714091699347199,0.0,0.0,0.0,0.129627568080473,24.403197438300566,12.943858933554504
146,PV field,Autumn,01:00,2018.0,-32.643085,-1.231639,-127.062675,0.058,0.0,0.0,0.02955801,342.73538,470.54453,0.0,13.741200810797785,1.5113212831255647,13.76182488220791,0.0,0.0,0.0,0.08282114675135523,24.806609150240092,13.166907127728587
147,PV field,Autumn,01:30,2018.0,-29.041601,-0.63181186,-126.397934,0.058,0.0,0.0,0.05863154,342.46912,469.55524,0.0,17.67929038291028,1.8681786235277125,13.697061440361628,0.0,0.0,0.0,0.15820825604854208,24.8687379522785,13.23780394003788
148,PV field,Autumn,02:00,2018.0,-30.706938,-0.94332075,-126.33476,0.058,0.0,0.0,0.055408955,341.71762,468.74747,0.0,11.090766061979059,2.2855137668382923,13.614187656702976,0.0,0.0,0.0,0.10250964577958875,24.93513980015073,13.344268343327615
149,PV field,Autumn,02:30,2018.0,-28.885157,1.3305851,-126.71722,0.058,0.0,0.0,0.07876881,340.20575,467.6118,0.0,15.582194208197373,5.635648429216738,13.890603807914598,0.0,0.0,0.0,0.14343730659668116,25.27531695865501,13.441755383468882
150,PV field,Autumn,03:00,2018.0,-26.960659,-1.1462947,-127.23601,0.058,0.0,0.0,0.092032515,339.34775,467.36188,0.0,10.55478986394484,1.9088031360698734,14.465173735007118,0.0,0.0,0.0,0.2478816044041824,25.613487081473373,13.255662227912973
151,PV field,Autumn,03:30,2018.0,-35.84525,0.74097794,-127.326256,0.058,0.0,0.0,0.057665877,339.00974,467.06268,0.0,11.125891542425634,4.389536355106013,15.34897547002416,0.0,0.0,0.0,0.12653939538966308,26.4524438096018,13.254593695391
152,PV field,Autumn,04:00,2018.0,-32.925285,-1.2466416,-127.0638,0.058,0.0,0.0,0.00917629,338.44873,466.28223,0.0,14.537463588187514,1.8588546243520998,16.10637753587939,0.0,0.0,0.0,0.020372375166725635,27.443967299433446,13.522246227467514
153,PV field,Autumn,04:30,2018.0,-36.01377,0.7055213,-126.95994,0.058,0.0,0.0,0.010641187,337.91412,465.9078,0.0,11.048560423430894,1.7878712287078151,16.557650519810753,0.0,0.0,0.0,0.020388719730692857,28.11876664566003,13.780955847507567
154,PV field,Autumn,05:00,2018.0,-26.97809,-0.9220094,-125.54863,0.058,0.0,0.0,0.08524648,338.87976,465.8062,0.0,17.61607980595543,1.4280872111550273,20.611311431948803,0.0,0.0,0.0,0.17721092115111395,32.10123313273295,14.099556976129502
155,PV field,Autumn,05:30,2018.0,-26.516035,4.0500045,-121.214905,0.058,0.07657146290317178,1.3201976,0.71646726,341.32455,465.34735,0.0,16.490547637183923,11.521057166690492,24.6452240317809,0.0,0.056151157625589795,0.9681234073377548,0.5876956772450278,36.56069757578642,14.823592675471371
156,PV field,Autumn,06:00,2018.0,-33.03835,2.5418904,-95.90219,0.058,2.04569851064682,35.270664,12.347363,343.98242,466.7923,0.0,24.65772933647931,1.7220307405694377,20.43993092546172,0.0,0.7676785476515424,13.235837028474869,5.702390285785618,37.68693125242939,14.373907604821554
157,PV field,Autumn,06:30,2018.0,-30.968828,3.0822334,-48.78827,0.058,6.239429833412171,107.57638,29.807825,345.91025,470.98422,0.0,22.711795477655077,8.810617857967522,12.213229739574498,0.0,1.9900214456990408,34.31071458101793,8.780013265242015,39.56525385601876,12.3536565689761
158,PV field,Autumn,07:00,2018.0,14.254847,0.66141146,3.5876777,0.058,11.15718497657776,192.36526,52.507587,344.22964,475.57724,0.0,45.919866502131065,7.441749142273786,16.740067128265405,0.0,3.201357223709287,55.19581420188427,14.399038869992523,36.51405489467272,10.358611205722536
159,PV field,Autumn,07:30,2018.0,37.258896,5.2829385,66.08346,0.058,16.767431526184083,289.09366,79.90036,345.14578,481.86963,0.0,44.25328353764332,7.251175065216245,25.874161619071756,0.0,4.279586155064181,73.78596819076175,19.881389689469376,35.54635640559329,8.319555697251591
160,PV field,Autumn,08:00,2018.0,56.101524,3.3806758,110.54318,0.058,20.632340005057205,355.73,98.65564,348.74298,487.92227,0.0,34.074419252033536,4.973539861337347,66.47343460659229,0.0,8.017574620265314,138.23404517698822,38.505871060155634,39.07651990544751,6.707834495640947
161,PV field,Autumn,08:30,2018.0,93.27887,9.38602,160.644,0.058,24.95331105259487,430.2295,120.9188,351.90228,493.2794,0.0,55.937006767019746,8.986632427423928,88.84223450346931,0.0,10.497338710567073,180.988598458053,51.994239173707854,39.53196725455253,3.1492855561330484
162,PV field,Autumn,09:00,2018.0,132.86168,15.527656,193.91965,0.058,28.158362160818918,485.489,138.05045,351.09726,497.99088,0.0,83.12249626086684,9.73088320528475,112.800139267403,0.0,12.401243170094858,213.81453741542862,62.43821969228687,37.4703307465048,4.452767982847068
163,PV field,Autumn,09:30,2018.0,169.18748,19.924894,255.63733,0.058,33.78227404349191,582.453,167.11862,351.61218,504.85687,0.0,95.43532890412389,7.874521212316362,116.83102518768807,0.0,12.775161499258207,220.26140515962422,64.24032665089749,35.243635461457046,4.483200299569442
164,PV field,Autumn,10:00,2018.0,223.55923,20.408867,289.03958,0.058,36.83910586547852,635.157,182.21295,353.1593,509.99994,0.0,98.12463596345195,8.691379704024907,113.19179074033518,0.0,12.40394453659675,213.86111269994393,62.964341813918715,32.39379610809309,6.239589745839052
165,PV field,Autumn,10:30,2018.0,240.5913,19.717735,311.62888,0.058,38.82104819161551,669.3284,192.16942,356.526,514.7657,0.0,90.34245985394509,10.816217272433658,114.55499484021209,0.0,12.584652530117593,216.97676776064816,63.003285678520314,32.86410983443416,6.94992168208792
166,PV field,Autumn,11:00,2018.0,214.00941,17.771925,318.0864,0.058,39.45183182198661,680.204,194.091,359.09152,518.50836,0.0,98.96273734913265,10.182950734639373,124.09317716134645,0.0,13.353006596907582,230.22425167082034,65.76858859899055,32.59016147248279,7.8698259872322005
167,PV field,Autumn,11:30,2018.0,233.7323,17.995304,311.35315,0.058,38.83390055629185,669.55,189.90692,361.0765,519.74744,0.0,112.86744912395112,9.790181945789774,127.69998692494914,0.0,13.846582251355784,238.73417674751346,67.53185281245142,33.258372486481164,9.071418864470981
168,PV field,Autumn,12:00,2018.0,230.3671,17.548824,291.72913,0.058,37.2436763218471,642.1323,180.56761,361.63226,520.68,0.0,115.99532994945207,10.696761986169877,137.50763606586952,0.0,14.691574342077246,253.30300589788354,71.00410327134904,33.10482191829028,9.03978733333394
169,PV field,Autumn,12:30,2018.0,232.98935,20.586048,284.43893,0.058,36.45631021308899,628.55707,175.74861,366.40656,523.2147,0.0,107.95603893199007,9.58203210921882,122.0156950080514,0.0,13.02812038426345,224.6227652459215,62.48718919111306,31.478662713226147,10.98475347955818
170,PV field,Autumn,13:00,2018.0,217.4811,18.670383,253.02744,0.058,33.65722096252441,580.29694,160.46404,367.55453,521.8955,0.0,97.98499029265166,8.996496154838168,109.65894120677291,0.0,11.902033704947302,205.20747767150516,56.46131548261377,31.745435131226074,10.51103688806049
171,PV field,Autumn,13:30,2018.0,212.63583,18.257898,214.35738,0.058,30.21622378540039,520.96936,142.17807,368.51282,519.8759,0.0,92.02579194729634,8.004453728865567,85.14661820165931,0.0,9.859655503657283,169.9940604078842,45.71405099349664,33.725386424250566,9.533226275358691
172,PV field,Autumn,14:00,2018.0,201.54625,16.961424,181.4393,0.058,27.31194631195069,470.89563,126.182495,367.77756,516.907,0.0,45.6466599022426,6.910514439671357,18.820457674659128,0.0,3.00005385131853,51.72506640204365,12.169936164100683,31.57188293569619,7.305141668583038
173,PV field,Autumn,14:30,2018.0,166.16522,10.83114,111.28233,0.058,21.141565521240235,364.50977,93.79087,368.2198,512.8233,0.0,68.77730414308152,9.567916989682798,28.876607243677398,0.0,3.9891171137223758,68.77788127107544,14.421518415193201,32.34216593519462,6.080067732364252
174,PV field,Autumn,15:00,2018.0,108.726585,9.005962,36.8096,0.058,14.364357429504395,247.66133,58.535686,369.37888,506.42752,0.0,69.2941515979528,6.638276168166854,28.323630423824092,0.0,4.988947057640784,86.01632858001351,16.96517298538772,37.11970754585917,6.142739374675431
175,PV field,Autumn,15:30,2018.0,73.73276,2.3767517,-16.14446,0.058,9.727625106811525,167.71768,33.99104,365.8597,499.74197,0.0,43.25929764923484,6.025752804150131,17.625610076644858,0.0,3.0371533481272053,52.364712898744926,9.346856190035053,35.79416772604673,5.0485969966978725
176,PV field,Autumn,16:00,2018.0,34.4553,3.6867445,-77.08858,0.058,4.499770506858827,77.58225,15.141613,363.29068,494.84198,0.0,25.823915387335845,4.333468384767544,24.752722042089406,0.0,0.6559171658664652,11.30891665287009,2.9800746448888917,33.504744374553106,6.307767537188645
177,PV field,Autumn,16:30,2018.0,-10.317475,1.7100557,-121.421364,0.058,0.788279228448868,13.591022,4.181469,359.3216,490.28387,0.0,30.54986708611417,3.245502540090987,23.557136680574672,0.0,0.22093274115548808,3.809185192336001,1.0698501602250925,28.405774461657995,7.599016421850853
178,PV field,Autumn,17:00,2018.0,-28.666338,1.0055563,-130.10062,0.058,0.00580331476777792,0.100057155,0.11116395,356.92575,487.09662,0.0,23.26824162675958,7.754438083605648,18.75819907101118,0.0,0.013828002972964113,0.2384138443614502,0.07422164931946353,26.47716269066387,8.129082511352113
179,PV field,Autumn,17:30,2018.0,-37.454784,-0.413512,-131.42183,0.058,0.0,0.0,0.000497005,353.66013,485.08197,0.0,18.14811571842349,1.7346391930249745,13.5242809234182,0.0,0.0,0.0,0.0014057424422661991,21.897747302307764,8.430563274360917
180,PV field,Autumn,18:00,2018.0,-37.222324,-1.073633,-131.50006,0.058,0.0,0.0,1.9567376e-06,352.02414,483.52417,0.0,18.19735485772238,1.7563689014241006,12.17315312955125,0.0,0.0,0.0,5.534489720040399e-06,20.543590362070773,8.504971017648106
181,PV field,Autumn,18:30,2018.0,-39.95811,-0.54085827,-130.91957,0.058,0.0,0.0,0.0,351.05524,481.97482,0.0,13.329227090726775,5.072655584730682,11.383005137998,0.0,0.0,0.0,0.0,19.92964422659998,8.737223532391354
182,PV field,Autumn,19:00,2018.0,-33.956715,1.9911681,-129.73674,0.058,0.0,0.0,9.3907496e-05,350.85538,480.5921,0.0,5.272274853279347,3.4590409229296855,11.950388448486477,0.0,0.0,0.0,0.00018098269276995734,21.08072655561311,9.427843955899071
183,PV field,Autumn,19:30,2018.0,-32.430958,-0.9761038,-128.57454,0.058,0.0,0.0,0.001023259,350.68076,479.25528,0.0,13.405390590156452,3.868019554762535,13.372484268671522,0.0,0.0,0.0,0.0021392795887147944,22.928235212356956,9.74359156124631
184,PV field,Autumn,20:00,2018.0,-39.36357,1.5552225,-128.53839,0.058,-0.04799514091014862,-0.8275024,-0.35354143,350.6973,478.6548,0.0,15.170270668352837,5.274453986672404,13.604509182246078,0.0,0.1357507584062799,2.3405303173496534,1.0101487239713964,22.5166447443532,9.601008350552311
185,PV field,Autumn,20:30,2018.0,-31.935938,0.1612626,-128.17249,0.058,-0.04799514091014862,-0.8275024,-0.34777933,350.1541,477.74567,0.0,7.734060951044097,2.004109609312872,13.398202884611784,0.0,0.1357507584062799,2.3405303173496534,1.012635558721865,22.222227589346716,9.630629122158927
186,PV field,Autumn,21:00,2018.0,-35.05757,0.591162,-128.3945,0.058,-0.04799514091014862,-0.8275024,-0.3474526,348.75467,476.56827,0.0,14.332898840218844,2.733922306429228,13.329793887330386,0.0,0.1357507584062799,2.3405303173496534,1.012709425879679,22.275927345366714,9.982451643151572
187,PV field,Autumn,21:30,2018.0,-31.6026,-1.5958253,-127.772675,0.058,-0.04799514091014862,-0.8275024,-0.33209616,348.5714,475.76318,0.0,15.660792051171825,1.8416839917568053,13.794134559293912,0.0,0.1357507584062799,2.3405303173496534,1.0194283175439172,22.982690771101186,10.329784149887901
188,PV field,Autumn,22:00,2018.0,-28.614021,1.4806111,-127.276596,0.058,-0.04799514091014862,-0.8275024,-0.3145489,348.7977,475.49338,0.0,12.010509799270714,5.242816344879065,13.912759774429611,0.0,0.1357507584062799,2.3405303173496534,1.0284169675515986,23.574544799114353,10.589249307251933
189,PV field,Autumn,22:30,2018.0,-30.268612,0.04016599,-127.66473,0.058,-0.04799514091014862,-0.8275024,-0.33086476,347.9619,475.04575,0.0,12.126726800618535,3.728400838162303,14.225120986049454,0.0,0.1357507584062799,2.3405303173496534,1.020105964242199,24.229468190177716,10.81640416510647
190,PV field,Autumn,23:00,2018.0,-38.9376,0.1051683,-127.22551,0.058,0.0,0.0,0.0020760286,346.5984,473.82388,0.0,11.3741433023507,4.790968126142276,13.768733202805235,0.0,0.0,0.0,0.004900649267307908,24.735869885720582,11.35430810980123
191,PV field,Autumn,23:30,2018.0,-24.968634,-0.059431948,-127.46905,0.058,0.0,0.0,0.020147985,345.59076,473.05978,0.0,17.59194413391141,3.501412704267148,13.577779071397568,0.0,0.0,0.0,0.05540837176344856,24.726609536626068,11.451433204398954
192,PV field,Spring,00:00,2018.0,-21.85129,-5.994298,-66.202644,0.05800000000000001,1.0118006891570985e-05,0.00017444839,0.0070767426,350.227,416.42273,0.0,19.349084083141506,7.314279297178807,8.142457310908975,0.0,2.2624551206364066e-05,0.00039007846907524254,0.014035306068836332,28.172700118960265,23.317975916760183
193,PV field,Spring,00:30,2018.0,-19.962713,-14.385274,-66.91518,0.05800000000000001,5.80612005214789e-06,0.00010010552,0.01481078,348.0012,414.90164,0.0,16.054734022676495,9.193535618283065,7.546004251993209,0.0,1.2288054618487852e-05,0.00021186301066358364,0.01923441527984504,28.444287092765645,23.202681438068836
194,PV field,Spring,01:00,2018.0,-22.539711,-3.1139998,-65.15932,0.05800000000000001,5.806193080206867e-06,0.00010010678,0.038790535,348.3876,413.5082,0.0,14.82975204825682,1.530774766969964,7.419541319030419,0.0,1.2288208366330956e-05,0.00021186566148846474,0.04819553520469935,27.8662259735109,23.376324623936362
195,PV field,Spring,01:30,2018.0,-29.527601,5.749589,-65.56731,0.05800000000000001,5.818165419623257e-06,0.0001003132,0.011106747,346.7966,412.3529,0.0,22.521378420809278,11.16610348040349,7.451588767395699,0.0,1.300981338261619e-05,0.00022430712728648602,0.014992032107902002,28.91516047026142,24.218367396814596
196,PV field,Spring,02:00,2018.0,-22.945704,0.5663774,-65.02711,0.05800000000000001,1.2626658375666011e-06,2.17701e-05,0.06255296,345.9638,410.92838,0.0,23.10115757348653,3.7480720593732495,8.842959940862926,0.0,2.1860448656172277e-06,3.769042871753841e-05,0.12682221421717801,29.92476958654588,25.115349485234187
197,PV field,Spring,02:30,2018.0,-28.27538,0.15795597,-65.23617,0.05800000000000001,9.106883892673069e-06,0.00015701524,0.06558,344.7422,409.91293,0.0,15.934124575483402,4.824586049439746,9.883976045760441,0.0,1.8316182548340358e-05,0.00031579625083345445,0.0900166183383441,27.953229165524483,24.682175603614233
198,PV field,Spring,03:00,2018.0,-22.066908,-2.396465,-65.01886,0.05800000000000001,0.0,0.0,0.021268647,343.5386,408.5362,0.0,20.291270846728153,1.925346022970093,9.968697169591413,0.0,0.0,0.0,0.02558564818480973,28.44824649289349,25.194531722930666
199,PV field,Spring,03:30,2018.0,-16.980568,-1.265888,-64.39066,0.05800000000000001,5.052983283530921e-06,8.71204e-05,0.032469317,343.0852,407.44348,0.0,18.407934163196426,2.4128546909575603,8.455929595192664,0.0,7.143643090470987e-06,0.00012316626018053426,0.06897716539642564,27.965325688293515,25.106253299494867
200,PV field,Spring,04:00,2018.0,-23.90118,-3.9333324,-63.438362,0.05800000000000001,1.2649150047218427e-05,0.0002180888,0.00399299,342.974,406.40857,0.0,15.420018759716877,11.47467724094148,7.963031639933479,0.0,2.3647543998588007e-05,0.0004077162758377242,0.006509726938854168,27.613910268615115,24.90251069446216
201,PV field,Spring,04:30,2018.0,-13.82145,1.4461001,-61.402046,0.05800000000000001,6.324690906330944e-06,0.00010904639,0.060139865,343.4828,404.8248,0.0,29.884057309186947,5.702864687082405,9.645972369470678,0.0,1.4142438803230743e-05,0.0002438351517798404,0.08993803356727173,27.467638375000107,23.28871198486057
202,PV field,Spring,05:00,2018.0,-12.900016,1.25875,-62.073536,0.05800000000000001,0.0003126942402217537,0.00539128,0.1209802,341.51694,403.47458,0.0,13.54225164643271,4.1196540999970255,8.737277527305308,0.0,0.000662364321997989,0.011420074517206705,0.17861412841071392,26.81188668768983,22.69680293072126
203,PV field,Spring,05:30,2018.0,-6.3777018,-1.5960239,-55.543224,0.05800000000000001,0.5504391361236574,9.49033,2.8121347,342.65588,404.32687,0.0,14.68267148729601,5.138803762153013,10.019631896029365,0.0,0.31859599727181265,5.493034435720907,1.7424764490175395,27.383975880607544,23.4096537698076
204,PV field,Spring,06:00,2018.0,-17.37535,0.9150374,-30.70328,0.05800000000000001,3.3504234634399417,57.765923,16.34437,339.42413,408.19855,0.0,7.430998563012033,6.731206249647534,12.778902579660018,0.0,0.9917050838790007,17.098363515155185,5.681235441140146,27.82937241359473,24.6544292841166
205,PV field,Spring,06:30,2018.0,-4.019945,-2.8525062,7.235287,0.05800000000000001,7.399136491394043,127.57132,35.21776,336.3707,414.0898,0.0,34.73296457804719,1.8882272993705347,24.173085043732964,0.0,2.2961368637073196,39.588566615643444,12.063350357832311,24.678413444008058,22.349748412046647
206,PV field,Spring,07:00,2018.0,11.279216,2.0544,57.42659,0.05800000000000001,12.138973248291016,209.29265,55.20278,339.08127,423.60556,0.0,22.719768027480537,5.72437778514255,46.615913984795775,0.0,4.388537823082709,75.66444522556394,20.227403951606863,23.37000928974187,17.51754289645437
207,PV field,Spring,07:30,2018.0,34.811134,2.55093,104.950294,0.05800000000000001,16.36008334655762,282.0704,71.75042,339.7429,428.7525,0.0,10.970552067270717,4.9316013307849,55.504314142982906,0.0,5.693195339865697,98.158540342512,25.293837773064098,22.98794266901911,10.608091948098323
208,PV field,Spring,08:00,2018.0,39.199234,3.3073466,188.94704,0.05800000000000001,24.025595166015627,414.2344,102.34912,343.32465,442.2373,0.0,29.81938117932289,6.106942909056342,54.897920204686514,0.0,6.285571139611052,108.37191620019055,27.172254508473625,27.668073261743004,13.619630998729527
209,PV field,Spring,08:30,2018.0,59.736977,10.869724,251.26704,0.05800000000000001,29.945841088867184,516.3076,123.99134,345.72073,456.8241,0.0,19.937415053257457,7.265531366488831,55.0468263880737,0.0,6.566558079629548,113.21651861430256,25.080035271875623,28.37740152709406,17.340497321013842
210,PV field,Spring,09:00,2018.0,114.5476,19.9248,303.7626,0.05800000000000001,34.79580115966797,599.9276,140.87209,347.30533,467.8025,0.0,24.567862668113445,7.277904022271753,78.62664707640982,0.0,7.980628701667689,137.5970465804774,28.837901104448164,28.82310952425047,20.01449846237335
