doy,time,shadow,panel,soil
216,06:45,2.2276655696291776,51,46.77233443037082
216,07:00,2.7451844011649342,51,46.254815598835066
216,07:15,3.2434082112689815,51,45.756591788731015
216,07:30,3.7223275144783194,51,45.27767248552168
216,07:45,4.181933192859756,51,44.81806680714024
216,08:00,4.6222164961833805,51,44.377783503816616
216,08:15,5.043169042090273,51,43.95683095790973
216,08:30,5.444782816250356,51,43.55521718374965
216,08:45,5.827050172516252,51,43.17294982748375
216,09:00,6.1899638330687345,51,42.81003616693127
216,09:15,6.53351688855442,51,42.466483111445584
216,09:30,6.85770279821903,51,42.14229720178097
216,09:45,7.162515390029974,51,41.837484609970026
216,10:00,7.447948860794352,51,41.552051139205645
216,10:15,7.713997776271031,51,41.28600222372897
216,10:30,7.960657071271585,51,41.039342928728416
216,10:45,8.187922049758788,51,40.81207795024121
216,11:00,8.395788384935134,51,40.60421161506487
216,11:15,8.584252119325276,51,40.41574788067472
216,11:30,8.753309664850926,51,40.246690335149076
216,11:45,8.902957802900746,51,40.097042197099256
216,12:00,9.033193684389696,51,39.966806315610306
216,12:15,9.14401482981421,51,39.85598517018579
216,12:30,9.23541912929911,51,39.76458087070089
216,12:45,9.307404842638826,51,39.692595157361175
216,13:00,9.359970599329056,51,39.64002940067094
216,13:15,9.393115398593437,51,39.60688460140656
216,13:30,9.406838609402898,51,39.5931613905971
216,13:45,9.401139970487021,51,39.59886002951298
216,14:00,9.376019590339581,51,39.62398040966042
216,14:15,9.331477947216971,51,39.66852205278303
216,14:30,9.267515889127361,51,39.73248411087264
216,14:45,9.184134633816539,51,39.81586536618346
216,15:00,9.081335768743223,51,39.91866423125678
216,15:15,8.95912125104963,51,40.04087874895037
216,15:30,8.817493407523674,51,40.18250659247633
216,15:45,8.65645493455597,51,40.34354506544403
216,16:00,8.476008898086477,51,40.52399110191352
216,16:15,8.27615873354775,51,40.723841266452254
216,16:30,8.05690824579882,51,40.94309175420118
216,16:45,7.818261609052993,51,41.181738390947004
216,17:00,7.560223366798212,51,41.43977663320179
216,17:15,7.28279843171045,51,41.71720156828955
216,17:30,6.9859920855608735,51,42.01400791443913
216,17:45,6.66980997911438,51,42.330190020885624
216,18:00,6.334258132022352,51,42.665741867977644
216,18:15,5.979342932708427,51,43.02065706729157
216,18:30,5.605071138246593,51,43.39492886175341
216,18:45,5.211449874232066,51,43.788550125767934
216,19:00,4.798486634646267,51,44.20151336535373
216,19:15,4.366189281714156,51,44.633810718285844
216,19:30,3.9145660457540004,51,45.085433954246
216,19:45,3.4436255250212398,51,45.55637447497876
216,20:00,2.953376685544818,51,46.04662331445518
216,20:15,2.4438288609556054,51,46.556171139044395
216,20:30,1.9149917523100868,51,47.08500824768991
216,20:45,1.3668754279043327,51,47.63312457209567
217,04:00,0.0,51,49.0
217,04:15,0.0,51,49.0
217,04:30,0.0,51,49.0
217,04:45,0.0,51,49.0
217,05:00,0.0,51,49.0
217,05:15,0.0,51,49.0
217,05:30,0.0,51,49.0
217,05:45,0.5805073020959952,51,48.419492697904005
217,06:00,1.1450141205076534,51,47.85498587949235
217,06:15,1.691413819566094,51,47.308586180433906
217,06:30,2.219695996608806,51,46.780304003391194
217,06:45,2.729850593904832,51,46.27014940609517
217,07:00,3.2218678988455736,51,45.778132101154426
217,07:15,3.6957385441308865,51,45.30426145586911
217,07:30,4.151453507946911,51,44.84854649205309
217,07:45,4.589004114137648,51,44.41099588586235
217,08:00,5.008382032369941,51,43.99161796763006
217,08:15,5.409579278293311,51,43.59042072170669
217,08:30,5.7925882136900775,51,43.20741178630992
217,08:45,6.157401546622175,51,42.842598453377825
217,09:00,6.504012331569847,51,42.49598766843015
217,09:15,6.832413969562939,51,42.167586030437064
217,09:30,7.142600208308341,51,41.85739979169166
217,09:45,7.434565142307012,51,41.56543485769299
217,10:00,7.7083032129669125,51,41.29169678703309
217,10:15,7.963809208710492,51,41.036190791289506
217,10:30,8.201078265071317,51,40.79892173492868
217,10:45,8.420105864788773,51,40.57989413521123
217,11:00,8.620887837893163,51,40.379112162106836
217,11:15,8.803420361785184,51,40.196579638214814
217,11:30,8.967699961308245,51,40.03230003869176
217,11:45,9.113723508816218,51,39.88627649118378
217,12:00,9.241488224231041,51,39.75851177576896
217,12:15,9.350991675096582,51,39.64900832490342
217,12:30,9.442231776624675,51,39.55776822337533
217,12:45,9.515206791735837,51,39.484793208264165
217,13:00,9.569915331090888,51,39.43008466890911
217,13:15,9.606356353117981,51,39.39364364688202
217,13:30,9.624529164032696,51,39.375470835967306
217,13:45,9.624433417850657,51,39.37556658214935
217,14:00,9.606069116394632,51,39.393930883605364
217,14:15,9.56943660929502,51,39.43056339070498
217,14:30,9.514536593981443,51,39.48546340601855
217,14:45,9.441370115671441,51,39.55862988432856
217,15:00,9.349938567349128,51,39.65006143265087
217,15:15,9.240243689739376,51,39.75975631026063
217,15:30,9.11228757127419,51,39.887712428725806
217,15:45,8.96607264805428,51,40.03392735194572
217,16:00,8.801601703800557,51,40.19839829619944
217,16:15,8.61887786980287,51,40.38112213019713
217,16:30,8.417904624859577,51,40.582095375140426
217,16:45,8.198685795211652,51,40.80131420478835
217,17:00,7.961225554469568,51,41.038774445530436
217,17:15,7.705528423533835,51,41.294471576466165
217,17:30,7.431599270509551,51,41.56840072949045
217,17:45,7.139443310612823,51,41.86055668938718
217,18:00,6.829066106071835,51,42.170933893928165
217,18:15,6.500473566021306,51,42.499526433978694
217,18:30,6.153671946389771,51,42.84632805361023
217,18:45,5.788667849779884,51,43.211332150220116
217,19:00,5.405468225343455,51,43.594531774656545
217,19:15,5.004080368649134,51,43.995919631350866
217,19:30,4.584511921542919,51,44.41548807845708
217,19:45,4.146770872003252,51,44.85322912799675
217,20:00,3.690865553989042,51,45.30913444601096
217,20:15,3.21680464728,51,45.78319535272
217,20:30,2.7245971773128517,51,46.27540282268715
217,20:45,2.2142525150081482,51,46.78574748499185
218,04:00,0.0,51,49.0
218,04:15,0.0,51,49.0
218,04:30,0.0,51,49.0
218,04:45,0.0,51,49.0
218,05:00,0.0,51,49.0
218,05:15,0.08885098627395394,51,48.911149013726046
218,05:30,0.6565698018661976,51,48.3434301981338
218,05:45,1.2073692851687596,51,47.79263071483124
218,06:00,1.7412389497538712,51,47.25876105024613
218,06:15,2.2581686315123832,51,46.74183136848762
218,06:30,2.758148488848473,51,46.24185151115152
218,06:45,3.241169002866563,51,45.75883099713344
218,07:00,3.707220977551856,51,45.292779022448144
218,07:15,4.156295539946683,51,44.84370446005332
218,07:30,4.588384140318858,51,44.41161585968114
218,07:45,5.003478552324285,51,43.99652144767572
218,08:00,5.401570873163372,51,43.59842912683663
218,08:15,5.782653523732755,51,43.217346476267245
218,08:30,6.146719248767624,51,42.853280751232376
218,08:45,6.493761116981336,51,42.50623888301867
218,09:00,6.823772521197213,51,42.17622747880279
218,09:15,7.136747178473389,51,41.863252821526615
218,09:30,7.432679130224223,51,41.56732086977578
218,09:45,7.711562742331761,51,41.288437257668235
218,10:00,7.973392705253447,51,41.026607294746555
218,10:15,8.218164034124964,51,40.78183596587503
218,10:30,8.44587206885245,51,40.55412793114755
218,10:45,8.656512474203376,51,40.343487525796625
218,11:00,8.850081239888116,51,40.14991876011189
218,11:15,9.026574680636445,51,39.97342531936356
218,11:30,9.185989436267214,51,39.814010563732786
218,11:45,9.32832247175391,51,39.67167752824609
218,12:00,9.4535710772805,51,39.5464289227195
218,12:15,9.561732868293952,51,39.43826713170605
218,12:30,9.652805785549372,51,39.347194214450624
218,12:45,9.726788095150226,51,39.273211904849774
218,13:00,9.783678388579899,51,39.2163216114201
218,13:15,9.823475582729099,51,39.1765244172709
218,13:30,9.846178919916705,51,39.1538210800833
218,13:45,9.85178796790367,51,39.14821203209633
218,14:00,9.840302619901703,51,39.159697380098294
218,14:15,9.811723094575836,51,39.18827690542416
218,14:30,9.766049936038538,51,39.23395006396146
218,14:45,9.70328401384128,51,39.296715986158716
218,15:00,9.623426522956603,51,39.376573477043394
218,15:15,9.52647898375599,51,39.47352101624401
218,15:30,9.41244324198049,51,39.58755675801951
218,15:45,9.281321468706931,51,39.718678531293065
218,16:00,9.133116160304393,51,39.8668838396956
218,16:15,8.967830138388472,51,40.03216986161153
218,16:30,8.785466549766703,51,40.2145334502333
218,16:45,8.58602886637905,51,40.41397113362095
218,17:00,8.369520885231445,51,40.630479114768555
218,17:15,8.135946728323614,51,40.86405327167638
218,17:30,7.885310842571098,51,41.1146891574289
218,17:45,7.6176179997197835,51,41.38238200028022
218,18:00,7.332873296255354,51,41.66712670374464
218,18:15,7.031082153306649,51,41.96891784669335
218,18:30,6.712250316542274,51,42.287749683457726
218,18:45,6.3763838560604995,51,42.6236161439395
218,19:00,6.023489166274558,51,42.97651083372544
218,19:15,5.653572965790836,51,43.346427034209164
218,19:30,5.266642297280349,51,43.73335770271965
218,19:45,4.862704527345258,51,44.13729547265474
218,20:00,4.4417673463788105,51,44.55823265362119
218,20:15,4.003838768417758,51,44.99616123158224
218,20:30,3.5489271309913804,51,45.45107286900862
218,20:45,3.077041094961338,51,45.92295890503866
219,04:00,0.0,51,49.0
219,04:15,0.0,51,49.0
219,04:30,0.0,51,49.0
219,04:45,0.0,51,49.0
219,05:00,0.24274173708663938,51,48.75725826291336
219,05:15,0.7926345388536831,51,48.20736546114632
219,05:30,1.3268046051547628,51,47.67319539484524
219,05:45,1.845241766161891,51,47.15475823383811
219,06:00,2.3479361515792903,51,46.65206384842071
219,06:15,2.8348781908301746,51,46.165121809169825
219,06:30,3.3060586132402072,51,45.69394138675979
219,06:45,3.761468448213556,51,45.238531551786444
219,07:00,4.201099025402925,51,44.798900974597075
219,07:15,4.624941974875984,51,44.37505802512402
219,07:30,5.032989227274076,51,43.96701077272593
219,07:45,5.42523301396573,51,43.57476698603427
219,08:00,5.801665867194302,51,43.1983341328057
219,08:15,6.162280620221509,51,42.83771937977849
219,08:30,6.5070704074617645,51,42.49292959253823
219,08:45,6.836028664614499,51,42.1639713353855
219,09:00,7.149149128788945,51,41.85085087121105
219,09:15,7.446425838622368,51,41.55357416137763
219,09:30,7.727853134395431,51,41.27214686560457
219,09:45,7.993425658137934,51,41.00657434186206
219,10:00,8.243138353731212,51,40.75686164626879
219,10:15,8.476986467006284,51,40.523013532993716
219,10:30,8.694965545831561,51,40.305034454168435
219,10:45,8.89707144019982,51,40.102928559800176
219,11:00,9.083300302306206,51,39.916699697693794
219,11:15,9.253648586621683,51,39.74635141337832
219,11:30,9.408113049960026,51,39.59188695003998
219,11:45,9.546690751541151,51,39.45330924845885
219,12:00,9.669379053045168,51,39.33062094695483
219,12:15,9.776175618663537,51,39.22382438133646
219,12:30,9.867078415143297,51,39.1329215848567
219,12:45,9.942085711826765,51,39.05791428817324
219,13:00,10.001196080683048,51,38.998803919316956
219,13:15,10.044408396335827,51,38.955591603664175
219,13:30,10.071721836084972,51,38.928278163915024
219,13:45,10.083135879921741,51,38.91686412007826
219,14:00,10.07865031053909,51,38.92134968946091
219,14:15,10.058265213336353,51,38.941734786663645
219,14:30,10.021980976415904,51,38.978019023584096
219,14:45,9.96979829057767,51,39.03020170942233
219,15:00,9.901718149304642,51,39.09828185069536
219,15:15,9.817741848744532,51,39.18225815125547
219,15:30,9.717870987684698,51,39.2821290123153
219,15:45,9.602107467523073,51,39.39789253247693
219,16:00,9.470453492229723,51,39.52954650777028
219,16:15,9.322911568306736,51,39.677088431693264
219,16:30,9.15948450473958,51,39.84051549526042
219,16:45,8.980175412944092,51,40.01982458705591
219,17:00,8.784987706706815,51,40.215012293293185
219,17:15,8.573925102120192,51,40.42607489787981
219,17:30,8.346991617512263,51,40.65300838248774
219,17:45,8.104191573369352,51,40.89580842663065
219,18:00,7.845529592254135,51,41.15447040774586
219,18:15,7.571010598718004,51,41.428989401281996
219,18:30,7.280639819207188,51,41.71936018079281
219,18:45,6.974422781962424,51,42.025577218037576
219,19:00,6.6523653169146755,51,42.347634683085325
219,19:15,6.314473555574011,51,42.68552644442599
219,19:30,5.960753930912311,51,43.03924606908769
219,19:45,5.591213177241279,51,43.40878682275872
219,20:00,5.205858330084624,51,43.794141669915376
219,20:15,4.804696726042714,51,44.195303273957286
219,20:30,4.3877360026546555,51,44.612263997345345
219,20:45,3.9549840982514084,51,45.04501590174859
220,04:00,0.0,51,49.0
220,04:15,0.0,51,49.0
220,04:30,0.0,51,49.0
220,04:45,0.46471146836717026,51,48.53528853163283
220,05:00,0.9937875546945989,51,48.0062124453054
220,05:15,1.508356605406199,51,47.4916433945938
220,05:30,2.0084088238477946,51,46.991591176152205
220,05:45,2.493934689746048,51,46.50606531025395
220,06:00,2.9649249593888243,51,46.035075040611176
220,06:15,3.4213706657999836,51,45.578629334200016
220,06:30,3.863263118911398,51,45.1367368810886
220,06:45,4.2905939057279845,51,44.70940609427201
220,07:00,4.703354890487024,51,44.29664510951298
220,07:15,5.101538214814504,51,43.898461785185496
220,07:30,5.485136297874028,51,43.51486370212597
220,07:45,5.8541418365110935,51,43.14585816348891
220,08:00,6.20854780539177,51,42.791452194608226
220,08:15,6.548347457137943,51,42.45165254286206
220,08:30,6.873534322453509,51,42.12646567754649
220,08:45,7.184102210249286,51,41.815897789750714
220,09:00,7.480045207760639,51,41.51995479223936
220,09:15,7.761357680659035,51,41.23864231934097
220,09:30,8.0280342731612,51,40.9719657268388
220,09:45,8.280069908129068,51,40.719930091870935
220,10:00,8.51745978716679,51,40.482540212833214
220,10:15,8.740199390714082,51,40.25980060928592
220,10:30,8.94828447812935,51,40.05171552187065
220,10:45,9.141711087772727,51,39.85828891222727
220,11:00,9.320475537080405,51,39.679524462919595
220,11:15,9.484574422635017,51,39.51542557736498
220,11:30,9.634004620229883,51,39.36599537977012
220,11:45,9.768763284930081,51,39.23123671506992
220,12:00,9.888847851124684,51,39.11115214887532
220,12:15,9.994256032576505,51,39.0057439674235
220,12:30,10.084985822465429,51,38.91501417753457
220,12:45,10.161035493427564,51,38.83896450657244
220,13:00,10.222403597586712,51,38.77759640241329
220,13:15,10.26908896658254,51,38.730911033417456
220,13:30,10.301090711592966,51,38.69890928840704
220,13:45,10.318408223350692,51,38.681591776649306
220,14:00,10.321041172155148,51,38.67895882784485
220,14:15,10.308989507879346,51,38.691010492120654
220,14:30,10.28225345996911,51,38.71774654003089
220,14:45,10.240833537440603,51,38.7591664625594
220,15:00,10.184730528869334,51,38.81526947113066
220,15:15,10.113945502375653,51,38.88605449762434
220,15:30,10.028479805604078,51,38.97152019439592
220,15:45,9.928335065698995,51,39.071664934301005
220,16:00,9.813513189271394,51,39.18648681072861
220,16:15,9.684016362364474,51,39.315983637635526
220,16:30,9.539847050411051,51,39.460152949588945
220,16:45,9.381007998187144,51,39.618992001812856
220,17:00,9.207502229759228,51,39.79249777024077
220,17:15,9.019333048426937,51,39.98066695157306
220,17:30,8.816504036660515,51,40.18349596333948
220,17:45,8.599019056031878,51,40.40098094396812
220,18:00,8.366882247141366,51,40.63311775285864
220,18:15,8.120098029539328,51,40.87990197046067
220,18:30,7.858671101641864,51,41.14132889835814
220,18:45,7.582606440640475,51,41.417393559359525
220,19:00,7.2919093024083494,51,41.70809069759165
220,19:15,6.986585221400148,51,42.01341477859985
220,19:30,6.666640010546054,51,42.333359989453946
220,19:45,6.332079761141593,51,42.66792023885841
220,20:00,5.982910842732139,51,43.01708915726786
220,20:15,5.619139902990121,51,43.38086009700988
220,20:30,5.240773867590285,51,43.759226132409715
220,20:45,4.847819940076391,51,44.15218005992361
221,04:00,0.0,51,49.0
221,04:15,0.24148284605414005,51,48.75851715394586
221,04:30,0.7599672873246845,51,48.240032712675315
221,04:45,1.2651886529428253,51,47.734811347057175
221,05:00,1.757137324221624,51,47.242862675778376
221,05:15,2.2358039351687893,51,46.76419606483121
221,05:30,2.701179372660789,51,46.29882062733921
221,05:45,3.153254776620237,51,45.84674522337976
221,06:00,3.5920215401835947,51,45.407978459816405
221,06:15,4.01747130986379,51,44.982528690136206
221,06:30,4.429595985710673,51,44.57040401428932
221,06:45,4.82838772146475,51,44.17161227853525
221,07:00,5.213838924705659,51,43.786161075294345
221,07:15,5.58594225699828,51,43.41405774300172
221,07:30,5.944690634031666,51,43.055309365968334
221,07:45,6.290077225753901,51,42.709922774246095
221,08:00,6.6220954565017465,51,42.37790454349825
221,08:15,6.940739005127387,51,42.059260994872616
221,08:30,7.246001805116389,51,41.75399819488361
221,08:45,7.537878044705053,51,41.46212195529495
221,09:00,7.816362166990803,51,41.1836378330092
221,09:15,8.081448870036912,51,40.91855112996309
221,09:30,8.333133106975389,51,40.66686689302461
221,09:45,8.571410086101002,51,40.428589913898996
221,10:00,8.796275270962852,51,40.20372472903715
221,10:15,9.007724380452805,51,39.99227561954719
221,10:30,9.205753388883993,51,39.79424661111601
221,10:45,9.3903585260698,51,39.609641473930196
221,11:00,9.56153627739453,51,39.43846372260547
221,11:15,9.719283383880613,51,39.280716616119385
221,11:30,9.863596842250086,51,39.13640315774991
221,11:45,9.994473904983373,51,39.00552609501663
221,12:00,10.111912080369644,51,38.88808791963036
221,12:15,10.215909132555181,51,38.78409086744482
221,12:30,10.306463081585736,51,38.69353691841427
221,12:45,10.383572203445175,51,38.616427796554824
221,13:00,10.44723503008688,51,38.55276496991312
221,13:15,10.497450349462321,51,38.50254965053768
221,13:30,10.534217205544225,51,38.46578279445578
221,13:45,10.557534898344468,51,38.44246510165553
221,14:00,10.567402983927675,51,38.43259701607232
221,14:15,10.563821274420285,51,38.436178725579715
221,14:30,10.546789838012396,51,38.453210161987606
221,14:45,10.51630899895834,51,38.48369100104166
221,15:00,10.472379337569276,51,38.52762066243072
221,15:15,10.415001690202544,51,38.584998309797456
221,15:30,10.344177149245485,51,38.65582285075452
221,15:45,10.259907063096012,51,38.74009293690399
221,16:00,10.162193036134568,51,38.83780696386543
221,16:15,10.051036928695574,51,38.948963071304426
221,16:30,9.926440857030968,51,39.07355914296903
221,16:45,9.788407193270505,51,39.2115928067295
221,17:00,9.636938565376024,51,39.36306143462397
221,17:15,9.472037857091802,51,39.527962142908194
221,17:30,9.293708207889889,51,39.70629179211011
221,17:45,9.101953012909654,51,39.898046987090346
221,18:00,8.896775922893397,51,40.1032240771066
221,18:15,8.678180844117271,51,40.32181915588273
221,18:30,8.446171938316848,51,40.55382806168315
221,18:45,8.200753622606847,51,40.79924637739315
221,19:00,7.941930569398245,51,41.058069430601755
221,19:15,7.669707706309076,51,41.330292293690924
221,19:30,7.384090216070028,51,41.61590978392997
221,19:45,7.085083536426289,51,41.91491646357371
221,20:00,6.772693360034566,51,42.227306639965434
221,20:15,6.446925634353029,51,42.55307436564697
221,20:30,6.107786561530013,51,42.89221343846999
221,20:45,5.755282598284452,51,43.24471740171555
222,04:00,0.643489455632924,51,48.356510544367076
222,04:15,1.133783653383901,51,47.8662163466161
222,04:30,1.612066776458562,51,47.38793322354144
222,04:45,2.0783297190353665,51,46.92167028096463
222,05:00,2.5325636041395825,51,46.46743639586042
222,05:15,2.9747597838141147,51,46.025240216185885
222,05:30,3.4049098392798243,51,45.595090160720176
222,05:45,3.823005581099835,51,45.176994418900165
222,06:00,4.2290390493344105,51,44.77096095066559
222,06:15,4.623002513691226,51,44.376997486308774
222,06:30,5.004888473674001,51,43.995111526326
222,06:45,5.374689658724819,51,43.62531034127518
222,07:00,5.732399028361591,51,43.26760097163841
222,07:15,6.078009772313731,51,42.921990227686265
222,07:30,6.411515310650977,51,42.58848468934902
222,07:45,6.7329092939086905,51,42.26709070609131
222,08:00,7.042185603208296,51,41.957814396791704
222,08:15,7.339338350375414,51,41.660661649624586
222,08:30,7.624361878049449,51,41.37563812195055
222,08:45,7.8972507597932875,51,41.10274924020671
222,09:00,8.157999800196286,51,40.842000199803714
222,09:15,8.406604034972105,51,40.593395965027895
222,09:30,8.643058731055197,51,40.3569412689448
222,09:45,8.867359386688841,51,40.13264061331116
222,10:00,9.079501731511158,51,39.92049826848884
222,10:15,9.279481726638581,51,39.72051827336142
222,10:30,9.467295564739633,51,39.53270443526037
222,10:45,9.64293967010983,51,39.35706032989017
222,11:00,9.80641069873859,51,39.19358930126141
222,11:15,9.957705538373235,51,39.04229446162677
222,11:30,10.09682130857767,51,38.903178691422326
222,11:45,10.223755360788806,51,38.77624463921119
222,12:00,10.338505278365052,51,38.66149472163495
222,12:15,10.441068876633235,51,38.55893112336676
222,12:30,10.531444202930013,51,38.46855579706999
222,12:45,10.609629536639964,51,38.390370463360036
222,13:00,10.675623389226953,51,38.324376610773044
222,13:15,10.729424504263083,51,38.27057549573692
222,13:30,10.771031857452677,51,38.22896814254732
222,13:45,10.800444656651544,51,38.19955534334846
222,14:00,10.817662341882267,51,38.18233765811773
222,14:15,10.822684585345494,51,38.17731541465451
222,14:30,10.815511291424471,51,38.18448870857553
222,14:45,10.796142596688693,51,38.203857403311304
222,15:00,10.764578869890126,51,38.23542113010987
222,15:15,10.720820711956529,51,38.27917928804347
222,15:30,10.664868955979788,51,38.335131044020216
222,15:45,10.596724667201453,51,38.40327533279854
222,16:00,10.516389142990011,51,38.48361085700999
222,16:15,10.423863912818259,51,38.57613608718174
222,16:30,10.319150738233063,51,38.68084926176694
222,16:45,10.202251612822494,51,38.797748387177506
222,17:00,10.073168762177232,51,38.92683123782277
222,17:15,9.93190464384864,51,39.06809535615136
222,17:30,9.77846194730217,51,39.22153805269783
222,17:45,9.612843593865474,51,39.38715640613452
222,18:00,9.435052736673065,51,39.564947263326935
222,18:15,9.245092760606681,51,39.75490723939332
222,18:30,9.042967282230865,51,39.95703271776914
222,18:45,8.828680149722913,51,40.17131985027709
222,19:00,8.60223544280096,51,40.39776455719904
222,19:15,8.363637472646005,51,40.636362527353995
222,19:30,8.112890781819246,51,40.887109218180754
222,19:45,7.850000144176072,51,41.14999985582393
222,20:00,7.5749705647758745,51,41.425029435224126
222,20:15,7.287807279784879,51,41.71219272021512
222,20:30,6.9885157563785185,51,42.01148424362148
222,20:45,6.67710169263583,51,42.32289830736417
223,04:00,1.591497658976614,51,47.408502341023386
223,04:15,2.0397153154988885,51,46.96028468450111
223,04:30,2.477183001992927,51,46.52281699800707
223,04:45,2.903892389704268,51,46.09610761029573
223,05:00,3.319835354700828,51,45.68016464529917
223,05:15,3.7250039780294983,51,45.2749960219705
223,05:30,4.119390545862366,51,44.880609454137634
223,05:45,4.50298754964782,51,44.49701245035218
223,06:00,4.875787686252401,51,44.1242123137476
223,06:15,5.237783858098496,51,43.762216141901504
223,06:30,5.588969173300981,51,43.41103082669902
223,06:45,5.929336945797996,51,43.070663054202
223,07:00,6.25888069547716,51,42.74111930452284
223,07:15,6.577594148300715,51,42.42240585169928
223,07:30,6.885471236424042,51,42.11452876357596
223,07:45,7.182506098311258,51,41.81749390168874
223,08:00,7.468693078846329,51,41.53130692115367
223,08:15,7.744026729442453,51,41.25597327055755
223,08:30,8.00850180814314,51,40.99149819185686
223,08:45,8.26211327972413,51,40.73788672027587
223,09:00,8.5048563157889,51,40.4951436842111
223,09:15,8.736726294859462,51,40.263273705140534
223,09:30,8.957718802466388,51,40.04228119753361
223,09:45,9.167829631230745,51,39.832170368769255
223,10:00,9.367054780944466,51,39.632945219055536
223,10:15,9.55539045864879,51,39.44460954135121
223,10:30,9.732833078703248,51,39.26716692129675
223,10:45,9.899379262856414,51,39.100620737143586
223,11:00,10.055025840308991,51,38.94497415969101
223,11:15,10.199769847774578,51,38.800230152225424
223,11:30,10.333608529535487,51,38.66639147046451
223,11:45,10.456539337496784,51,38.543460662503215
223,12:00,10.568559931232882,51,38.43144006876712
223,12:15,10.669668178032987,51,38.330331821967015
223,12:30,10.759862152941562,51,38.240137847058435
223,12:45,10.839140138795852,51,38.160859861204145
223,13:00,10.9075006262572,51,38.0924993737428
223,13:15,10.964942313840398,51,38.035057686159604
223,13:30,11.011464107938497,51,37.988535892061506
223,13:45,11.047065122843453,51,37.95293487715655
223,14:00,11.071744680763135,51,37.92825531923687
223,14:15,11.085502311834894,51,37.914497688165106
223,14:30,11.088337754132791,51,37.911662245867205
223,14:45,11.080250953674396,51,37.919749046325606
223,15:00,11.061242064420696,51,37.938757935579304
223,15:15,11.031311448273417,51,37.968688551726586
223,15:30,10.990459675067978,51,38.00954032493202
223,15:45,10.938687522564045,51,38.061312477435955
223,16:00,10.875995976428221,51,38.12400402357178
223,16:15,10.802386230217397,51,38.197613769782606
223,16:30,10.717859685354878,51,38.28214031464512
223,16:45,10.622417951104417,51,38.37758204889558
223,17:00,10.516062844538876,51,38.48393715546112
223,17:15,10.398796390506156,51,38.601203609493844
223,17:30,10.270620821590764,51,38.72937917840923
223,17:45,10.131538578070675,51,38.868461421929325
223,18:00,9.981552307871098,51,39.0184476921289
223,18:15,9.820664866514516,51,39.17933513348548
223,18:30,9.648879317066342,51,39.351120682933654
223,18:45,9.466198930075336,51,39.533801069924664
223,19:00,9.272627183512775,51,39.727372816487225
223,19:15,9.068167762705869,51,39.93183223729413
223,19:30,8.852824560267052,51,40.14717543973295
223,19:45,8.626601676020286,51,40.373398323979714
223,20:00,8.389503416923866,51,40.610496583076134
223,20:15,8.141534296986308,51,40.85846570301369
223,20:30,7.882699037182654,51,41.117300962817346
223,20:45,7.613002565363004,51,41.386997434636996
224,04:00,2.553487349496244,51,46.446512650503756
224,04:15,2.9590079083225618,51,46.04099209167744
224,04:30,3.3550582008888483,51,45.64494179911115
224,04:45,3.7416306869681435,51,45.25836931303186
224,05:00,4.118718006777094,51,44.881281993222906
224,05:15,4.486312981118104,51,44.513687018881896
224,05:30,4.844408611511319,51,44.15559138848868
224,05:45,5.192998080332288,51,43.80700191966771
224,06:00,5.532074750940573,51,43.46792524905943
224,06:15,5.861632167804711,51,43.138367832195286
224,06:30,6.181664056626733,51,42.81833594337327
224,06:45,6.492164324461125,51,42.50783567553887
224,07:00,6.793127059829715,51,42.206872940170285
224,07:15,7.084546532836068,51,41.91545346716393
224,07:30,7.366417195273591,51,41.63358280472641
224,07:45,7.638733680731274,51,41.36126631926872
224,08:00,7.901490804695321,51,41.09850919530468
224,08:15,8.154683564649662,51,40.84531643535034
224,08:30,8.398307140168406,51,40.601692859831594
224,08:45,8.63235689300986,51,40.367643106990144
224,09:00,8.856828367204454,51,40.14317163279554
224,09:15,9.071717289138387,51,39.92828271086161
224,09:30,9.277019567637083,51,39.72298043236292
224,09:45,9.472731294040967,51,39.52726870595903
224,10:00,9.658848742280087,51,39.341151257719915
224,10:15,9.835368368947458,51,39.16463163105254
224,10:30,10.00228681336318,51,38.99771318663682
224,10:45,10.159600897640969,51,38.84039910235903
224,11:00,10.307307626747388,51,38.69269237325261
224,11:15,10.445404188559309,51,38.55459581144069
224,11:30,10.57388795391683,51,38.42611204608317
224,11:45,10.692756476674905,51,38.3072435233251
224,12:00,10.802007493748,51,38.197992506252
224,12:15,10.901638925154069,51,38.09836107484593
224,12:30,10.991648874054011,51,38.00835112594599
224,12:45,11.072035626788661,51,37.92796437321134
224,13:00,11.14279765291004,51,37.85720234708996
224,13:15,11.203933605211114,51,37.79606639478889
224,13:30,11.255442319751436,51,37.74455768024856
224,13:45,11.297322815879204,51,37.702677184120795
224,14:00,11.329574296250014,51,37.670425703749984
224,14:15,11.352196146842724,51,37.64780385315728
224,14:30,11.36518793696944,51,37.63481206303056
224,14:45,11.368549419285491,51,37.63145058071451
224,15:00,11.362280529793091,51,37.63771947020691
224,15:15,11.346381387842712,51,37.65361861215729
224,15:30,11.320852296130726,51,37.679147703869276
224,15:45,11.285693740695056,51,37.71430625930495
224,16:00,11.240906390903344,51,37.75909360909665
224,16:15,11.18649109944241,51,37.81350890055759
224,16:30,11.122448902300786,51,37.87755109769921
224,16:45,11.04878101874979,51,37.95121898125021
224,17:00,10.965488851319524,51,38.03451114868048
